"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.11063594507027e-301,2.6064833176761,0.483,0.089,1.57765331624319e-296,"0","CLEC4E"
8.22355260398383e-300,1.97029611046676,0.696,0.194,2.53861068884981e-295,"0","PMP22"
7.28534403030403e-299,1.87540949381459,0.741,0.223,2.24898570215485e-294,"0","MOB3B"
2.12762283199479e-297,1.88028436067492,0.722,0.211,6.56797168236792e-293,"0","BCAT1"
2.32408199537169e-297,1.77798137279252,0.834,0.3,7.1744411197124e-293,"0","ABCA1"
1.19026645808573e-296,1.5957645020224,0.838,0.289,3.67435255611066e-292,"0","FCGRT"
1.23633460105643e-296,1.82446967189787,0.805,0.273,3.81656491346121e-292,"0","ZMIZ1"
1.17523613734572e-295,1.68893923782003,0.866,0.337,3.62795395598624e-291,"0","PLSCR1"
5.65331146452725e-294,1.82825358468442,0.712,0.196,1.74517724909956e-289,"0","LAIR1"
2.06271647976764e-293,3.14333517315395,0.405,0.062,6.3676057730427e-289,"0","CLEC10A"
1.30184753233672e-291,1.71343755912223,0.755,0.23,4.01880333232345e-287,"0","FMN1"
1.08216506728654e-290,1.45300515230082,0.894,0.346,3.34064356271355e-286,"0","GRN"
3.68850845070946e-290,2.3702147522292,0.795,0.316,1.13864255873401e-285,"0","G0S2"
1.31707919391061e-289,1.5797799328385,0.897,0.371,4.06582347160204e-285,"0","ASAH1"
2.99401256831573e-289,1.86512559607146,0.681,0.185,9.24251679839067e-285,"0","TNFSF13"
5.85900506479053e-289,1.92643841044612,0.705,0.208,1.80867486350084e-284,"0","ACTN1"
4.64572221464409e-287,1.59035027643564,0.875,0.327,1.43413444766063e-282,"0","RNF130"
1.19043015480362e-285,1.69552517054471,0.751,0.229,3.67485788787878e-281,"0","DMXL2"
3.20470885795902e-285,1.85850624661558,0.779,0.259,9.89293624451949e-281,"0","B3GNT5"
7.57497239818615e-285,1.53687806471009,0.971,0.582,2.33839397932006e-280,"0","LIMS1"
6.36952984721726e-284,1.68102860204488,0.841,0.305,1.96627386383597e-279,"0","CYBB"
3.52416557248477e-283,1.91573887411962,0.652,0.176,1.08790991222605e-278,"0","FBP1"
1.52011874300743e-278,1.96540734470966,0.622,0.16,4.69260655966395e-274,"0","AC025580.2"
2.65687227236655e-278,1.85391961656777,0.651,0.172,8.20176470479554e-274,"0","MPP1"
4.16525622695917e-278,1.41478900858134,0.934,0.57,1.2858145972623e-273,"0","GABARAP"
5.28274717690534e-277,1.48239060238859,0.963,0.567,1.63078405351068e-272,"0","CD63"
7.99410738966163e-277,1.76748906611393,0.766,0.259,2.46778095118855e-272,"0","PPT1"
1.77542143504414e-276,1.68908230541916,0.762,0.239,5.48072596998125e-272,"0","HAVCR2"
1.30510330479316e-275,1.67249881916157,0.932,0.473,4.0288539018965e-271,"0","ATP13A3"
1.64288300321867e-274,2.39223100302814,0.618,0.17,5.07157983093603e-270,"0","FCGR2B"
2.05963627884583e-274,1.88791608747301,0.64,0.167,6.35809719279709e-270,"0","FPR3"
1.35859513472828e-273,2.33448566679176,0.546,0.13,4.1939831809062e-269,"0","ZNF385A"
1.27339485094857e-272,2.02743250105458,0.656,0.187,3.93096990487825e-268,"0","PAPSS2"
4.95481283674915e-272,1.66279747469601,0.885,0.375,1.52955072270446e-267,"0","DSE"
7.03572126532989e-272,2.1774575029003,0.613,0.168,2.17192715460734e-267,"0","CALHM6"
1.0676680678099e-271,1.98123342202373,0.629,0.169,3.29589132532917e-267,"0","HCK"
1.82550511916213e-271,2.52760910401847,0.448,0.083,5.63533430285351e-267,"0","CD93"
1.9875846999159e-270,1.95860689570541,0.606,0.16,6.13567396864037e-266,"0","RAB32"
2.06477952818345e-270,1.31448202058956,0.994,0.922,6.37397440350232e-266,"0","NEAT1"
6.26614801640397e-266,3.01890705490073,0.388,0.063,1.93435989266391e-261,"0","CD300E"
5.78269806996304e-263,1.84114502151188,0.676,0.203,1.78511889419759e-258,"0","DOCK5"
7.4649901700206e-263,1.45279587258919,0.903,0.38,2.30444246548536e-258,"0","GNAQ"
2.95854252414053e-262,1.45674553600294,0.931,0.453,9.13302077202183e-258,"0","GLUL"
9.91457501690001e-262,1.24377411393183,0.997,0.913,3.06062930771703e-257,"0","SAT1"
1.9073203979428e-261,1.64106696103309,0.726,0.232,5.88789806844942e-257,"0","CREB5"
7.62971920626177e-261,1.40845434271528,0.895,0.366,2.35529431897301e-256,"0","GK"
2.49393297637127e-260,2.03425378665582,0.56,0.138,7.6987710980581e-256,"0","ADGRE2"
3.404429240683e-259,1.68592881337963,0.74,0.241,1.05094730659884e-254,"0","ALOX5"
2.98891616082761e-257,1.50958577266968,0.86,0.368,9.22678418847483e-253,"0","AP2S1"
5.37418528310234e-257,2.34669788911049,0.53,0.127,1.65901099689369e-252,"0","NLRP3"
1.1653492987462e-255,1.70076779832872,0.702,0.217,3.59743328522953e-251,"0","IL6R"
3.09669108179439e-255,1.40727710032652,0.896,0.386,9.55948536949929e-251,"0","ITGB2"
8.66545681233906e-255,1.7455754461366,0.684,0.215,2.67502651796907e-250,"0","ALDH2"
2.95275995255489e-254,1.83723962520309,0.628,0.175,9.11516997353695e-250,"0","PILRA"
9.30051103461116e-252,1.70213616966124,0.726,0.24,2.87106775638446e-247,"0","AGAP3"
2.37668299913871e-251,2.5904552787306,0.391,0.066,7.33682041834121e-247,"0","MCEMP1"
6.88307422138544e-251,1.70977253072302,0.732,0.242,2.12480501214168e-246,"0","GRINA"
1.11748174038225e-249,1.98019473532954,0.571,0.148,3.44966613256001e-245,"0","CD300A"
1.30284446642694e-249,1.54623125101429,0.972,0.609,4.02188086785996e-245,"0","FNDC3B"
9.10788754164284e-248,1.52380435346866,0.858,0.379,2.81160488410514e-243,"0","CTSH"
9.39638648952543e-248,1.63704706552907,0.636,0.174,2.9006645093165e-243,"0","MS4A4A"
2.9152245688622e-247,1.62298933134835,0.612,0.171,8.99929824407761e-243,"0","IL3RA"
3.28523659565374e-245,1.22463450779439,0.944,0.479,1.01415253707831e-240,"0","CTSZ"
6.61406640705629e-245,1.82449765567048,0.614,0.17,2.04176229985828e-240,"0","SIRPA"
6.93903671978672e-245,1.64149731511789,0.785,0.305,2.14208063539816e-240,"0","PYCARD"
1.04044375224365e-244,1.45842520926818,0.904,0.473,3.21184986317614e-240,"0","TSPO"
1.37688431415771e-244,1.60297459830703,0.73,0.239,4.25044187780486e-240,"0","GNS"
1.77066412312103e-244,1.45217450595305,0.879,0.411,5.46604014807462e-240,"0","H2AFY"
4.71464524422829e-244,1.54309162565793,0.679,0.198,1.45541098689327e-239,"0","FCGR3A"
7.67219439739614e-243,1.55783791911284,0.955,0.626,2.36840641047619e-238,"0","LGALS1"
1.31208224471872e-242,1.33141448406007,0.842,0.304,4.05039788944668e-238,"0","TIMP2"
1.52369867604264e-242,1.49871022687882,0.711,0.23,4.70365781294364e-238,"0","HMOX1"
2.06941741797812e-242,1.13381424461562,0.979,0.701,6.38829156929846e-238,"0","LAPTM5"
5.97133299669641e-242,1.49618278493149,0.99,0.743,1.84335049608018e-237,"0","HLA-DRA"
2.20384739048828e-241,0.945554660425277,0.996,0.974,6.80327689443731e-237,"0","TMSB10"
6.29197871079691e-241,1.9793778259147,0.583,0.158,1.94233382802301e-236,"0","SDS"
2.597516378257e-240,2.70023334210237,0.469,0.107,8.01853305967936e-236,"0","GPAT3"
4.66149285348652e-240,1.54371725198563,0.93,0.486,1.43900284387129e-235,"0","BCL2A1"
4.34375857327721e-239,1.28121241161863,0.95,0.548,1.34091827157068e-234,"0","ANXA2"
8.34651235949246e-238,1.79677369490298,0.901,0.484,2.57656836537532e-233,"0","ACSL3"
1.11436688092529e-237,1.43618692072907,0.897,0.427,3.44005056141636e-233,"0","SGK1"
3.68179263343415e-237,2.19103134425092,0.491,0.116,1.13656938594112e-232,"0","SEMA6B"
4.87229132085631e-237,2.26706136689918,0.473,0.108,1.50407633074834e-232,"0","CLEC4A"
3.15900180196461e-236,2.15263151017384,0.54,0.141,9.75183856266474e-232,"0","AQP9"
6.7874438981704e-235,1.96320534373548,0.586,0.167,2.0952839313652e-230,"0","SULF2"
2.13191997297379e-234,1.22249463577384,0.983,0.766,6.58123695657008e-230,"0","S100A6"
1.09355107879182e-233,1.58396480100722,0.871,0.373,3.37579218023034e-229,"0","LCP2"
3.14822789131077e-232,1.67005187791634,0.937,0.628,9.71857950047635e-228,"0","HLA-DPA1"
3.29355911598681e-232,1.53213399314568,0.922,0.461,1.01672169910513e-227,"0","LGALS3"
4.82466267517502e-231,1.58764742349619,0.973,0.705,1.48937336782653e-226,"0","HLA-DRB1"
9.79906547708983e-231,2.76027714449856,0.351,0.059,3.02497151277763e-226,"0","CD300LB"
1.49950905338464e-230,1.6223121659155,0.825,0.349,4.62898444779839e-226,"0","ZFYVE16"
1.61892981507426e-230,1.44479273099933,0.961,0.711,4.99763633913425e-226,"0","S100A10"
3.97120516981887e-230,1.35781868374572,0.904,0.466,1.22591103592309e-225,"0","ATP6V0B"
8.00749384769658e-230,1.45669701166872,0.855,0.391,2.47191335078394e-225,"0","CAPG"
5.80041042472483e-229,1.49009212114889,0.857,0.377,1.79058669811255e-224,"0","RNF13"
8.85366216543825e-228,1.70760036284273,0.655,0.208,2.73312551047079e-223,"0","ITGA5"
1.20249897367626e-227,1.50372720461305,0.772,0.298,3.71211433173862e-223,"0","NFIL3"
2.25181091638274e-227,1.52803093729007,0.757,0.277,6.95134029887353e-223,"0","CCDC88A"
7.07451138749374e-225,1.52261040653323,0.852,0.365,2.18390166531932e-220,"0","ABR"
7.21384879098272e-225,1.32552213160781,0.637,0.181,2.22691512177636e-220,"0","CD163"
5.47860738887677e-224,1.61874456810296,0.913,0.523,1.69124610094626e-219,"0","PLIN2"
3.47040563741709e-223,1.54597603555773,0.776,0.302,1.07131422027065e-218,"0","TOM1"
3.29912076713668e-221,1.65779168007374,0.596,0.17,1.01843858081509e-216,"0","SLC15A3"
9.71472016955709e-221,1.35649017137595,0.913,0.466,2.99893411634227e-216,"0","ARL8B"
5.88240644182531e-220,3.64938883143323,0.254,0.029,1.81589886859147e-215,"0","LGALS2"
1.07915235828689e-219,1.27102609903961,0.741,0.257,3.33134333003162e-215,"0","GNA15"
1.88718633303562e-219,1.40708684091205,0.892,0.422,5.82574421008096e-215,"0","GAB2"
1.76159055433586e-218,1.35638386625736,0.732,0.251,5.43803004123481e-214,"0","MFSD1"
2.13323236834352e-217,1.65930006367166,0.585,0.167,6.58528832107645e-213,"0","LRP1"
3.70456346181122e-217,1.77463602071952,0.588,0.177,1.14359874066112e-212,"0","TUBB6"
1.00868272303436e-215,1.66256709495839,0.621,0.196,3.11380356600708e-211,"0","MRC1"
1.85100940726579e-215,2.01131276018335,0.599,0.188,5.7140660402295e-211,"0","LUCAT1"
1.51509332649915e-214,1.44336378271026,0.779,0.304,4.67709309890289e-210,"0","BLVRB"
2.97810622169771e-214,2.01790051901558,0.635,0.216,9.19341390638082e-210,"0","SLC25A37"
5.85712453266438e-214,1.43462390218591,0.857,0.419,1.80809434323349e-209,"0","HLA-DMA"
3.37362209542501e-213,1.51913892957996,0.662,0.218,1.0414371408577e-208,"0","KCTD12"
3.86596900659559e-213,1.32141748951114,0.761,0.281,1.19342463233606e-208,"0","CTSL"
1.43545720585116e-212,1.5821211430953,0.94,0.631,4.43125639446253e-208,"0","HLA-DPB1"
2.46985419462644e-212,1.40481702195097,0.595,0.175,7.62443989881181e-208,"0","CFD"
3.77236263675027e-212,2.00411750744629,0.554,0.162,1.16452834596481e-207,"0","ADM"
6.26713232829647e-212,1.31486501870235,0.968,0.703,1.93466374974512e-207,"0","HIF1A"
4.7069576924391e-211,1.36513123335771,0.926,0.513,1.45303783965595e-206,"0","TET2"
2.69202615301642e-210,1.3719527470964,0.729,0.257,8.3102847343617e-206,"0","ARRB2"
1.03232685652864e-209,1.44296593045193,0.725,0.261,3.1867930061039e-205,"0","GLIPR2"
6.86734747176514e-209,2.51638557989288,0.376,0.076,2.1199501645339e-204,"0","CLEC12A"
1.38056252664741e-208,1.38351136483852,0.808,0.336,4.26179651976056e-204,"0","CORO1C"
2.95207833104466e-208,0.899304724498438,0.983,0.876,9.11306580793487e-204,"0","SERF2"
1.65586328250779e-206,1.38940479261658,0.874,0.466,5.11164995310155e-202,"0","ATP6V1F"
2.10487699709575e-206,1.5235860701399,0.858,0.395,6.49775529003458e-202,"0","ACSL1"
3.89147630086246e-206,2.07738621724198,0.503,0.137,1.20129873407624e-201,"0","SNAI1"
5.32093267400101e-206,1.13011442664587,0.94,0.565,1.64257191646411e-201,"0","RAC1"
4.06746118721062e-205,1.80382900372819,0.554,0.162,1.25562526849192e-200,"0","ENG"
6.9804058904513e-205,1.52823041742377,0.868,0.432,2.15485129838231e-200,"0","IER3"
7.31762935183856e-205,1.51592539680106,0.687,0.246,2.25895218091256e-200,"0","RNF144B"
2.75137663745726e-204,1.17118767111393,0.99,0.82,8.49349967983058e-200,"0","CD74"
9.81054035549675e-204,1.43752742780346,0.705,0.258,3.02851380774185e-199,"0","GSN"
1.03347471718938e-202,1.53344987427542,0.566,0.163,3.19033645196361e-198,"0","HNMT"
